Year,Quarter_ID,Quarter,Month_ID,Month,Day,Time_ID,Time,Nation_ID,Nation,Accum_Cases,Daily_Cases,AVG_7_Days_Accum_Cases,AVG_7_Days_Daily_Cases,Rate_Daily_Cases,Rate_Accum_Cases,Days_from_50_Cases,Style
2020,1,Q1,3,2020-03,15,20200315,15/03/2020,mex,México,327,37,189.2857208,36.7142868,0.028953234,0.255883992,10,solid
2020,1,Q1,3,2020-03,16,20200316,16/03/2020,mex,México,403,76,236.1428528,46.8571434,0.059471507,0.31535551,11,solid
2020,1,Q1,3,2020-03,17,20200317,17/03/2020,mex,México,507,104,295.4285583,59.2857132,0.081382066,0.396737576,12,solid
2020,1,Q1,3,2020-03,18,20200318,18/03/2020,mex,México,623,116,365.7142944,70.2857132,0.090772301,0.487509876,13,solid
2020,1,Q1,3,2020-03,19,20200319,19/03/2020,mex,México,774,151,451.7142944,86,0.118160494,0.605670333,14,solid
2020,1,Q1,3,2020-03,20,20200320,20/03/2020,mex,México,906,132,547.1428833,95.42857361,0.103292622,0.708962977,15,solid
2020,1,Q1,3,2020-03,21,20200321,21/03/2020,mex,México,991,85,647.2857056,100.1428604,0.066514187,0.775477171,16,solid
2020,1,Q1,3,2020-03,22,20200322,22/03/2020,mex,México,1062,71,752.2857056,105,0.055558909,0.831036091,17,solid
2020,1,Q1,3,2020-03,23,20200323,23/03/2020,mex,México,1229,167,870.2857056,118,0.130680814,0.96171689,18,solid
2020,1,Q1,3,2020-03,24,20200324,24/03/2020,mex,México,1450,221,1005,134.7142792,0.172936887,1.134653807,19,solid
2020,1,Q1,3,2020-03,25,20200325,25/03/2020,mex,México,1635,185,1149.571411,144.5714264,0.144766167,1.279419899,20,solid
2020,1,Q1,3,2020-03,26,20200326,26/03/2020,mex,México,1860,225,1304.714233,155.1428528,0.176066965,1.455486894,21,solid
2020,1,Q1,3,2020-03,27,20200327,27/03/2020,mex,México,2124,264,1478.714233,174,0.206585243,1.662072182,22,solid
2020,1,Q1,3,2020-03,28,20200328,28/03/2020,mex,México,2315,191,1667.857178,189.1428528,0.149461284,1.811533451,23,solid
2020,1,Q1,3,2020-03,29,20200329,29/03/2020,mex,México,2482,167,1870.714233,202.8571472,0.130680814,1.942214251,24,solid
2020,1,Q1,3,2020-03,30,20200330,30/03/2020,mex,México,2827,345,2099,228.2857208,0.269969344,2.212183714,25,solid
2020,1,Q1,3,2020-03,31,20200331,31/03/2020,mex,México,3138,311,2340.142822,241.1428528,0.243363678,2.455547333,26,solid
2020,2,Q2,4,2020-04,1,20200401,01/04/2020,mex,México,3519,381,2609.285645,269.1428528,0.298140049,2.753687382,27,solid
2020,2,Q2,4,2020-04,2,20200402,02/04/2020,mex,México,3866,347,2895.857178,286.5714417,0.271534383,3.025221825,28,solid
2020,2,Q2,4,2020-04,3,20200403,03/04/2020,mex,México,4258,392,3200.714355,304.8571472,0.306747794,3.3319695,29,solid
2020,2,Q2,4,2020-04,4,20200404,04/04/2020,mex,México,4508,250,3514,313.2857056,0.195629954,3.527599573,30,solid
2020,2,Q2,4,2020-04,5,20200405,05/04/2020,mex,México,4767,259,3840.428467,326.4285583,0.202672645,3.730272055,31,solid
2020,2,Q2,4,2020-04,6,20200406,06/04/2020,mex,México,5396,629,4207.428711,367,0.492204994,4.222476959,32,solid
2020,2,Q2,4,2020-04,7,20200407,07/04/2020,mex,México,5911,515,4603.571289,396.1428528,0.402997732,4.62547493,33,solid
2020,2,Q2,4,2020-04,8,20200408,08/04/2020,mex,México,6492,581,5028.285645,424.7142944,0.454644024,5.080118656,34,solid
2020,2,Q2,4,2020-04,9,20200409,09/04/2020,mex,México,6975,483,5472.428711,444.1428528,0.377957076,5.458076,35,solid
2020,2,Q2,4,2020-04,10,20200410,10/04/2020,mex,México,7546,571,5942.143066,469.7142944,0.446818829,5.904894829,36,solid
2020,2,Q2,4,2020-04,11,20200411,11/04/2020,mex,México,8011,465,6442.571289,500.4285583,0.363871723,6.268766403,37,solid
2020,2,Q2,4,2020-04,12,20200412,12/04/2020,mex,México,8486,475,6973.856934,531.2857056,0.371696919,6.640463352,38,solid
2020,2,Q2,4,2020-04,13,20200413,13/04/2020,mex,México,9440,954,7551.571289,577.7142944,0.746523917,7.386987209,39,solid
2020,2,Q2,4,2020-04,14,20200414,14/04/2020,mex,México,10374,934,8189.143066,637.5714111,0.730873525,8.117860794,40,solid
2020,2,Q2,4,2020-04,15,20200415,15/04/2020,mex,México,11358,984,8884.286133,695.1428833,0.769999504,8.887860298,41,solid
2020,2,Q2,4,2020-04,16,20200416,16/04/2020,mex,México,12355,997,9652.857422,768.5714111,0.780172288,9.668032646,42,solid
2020,2,Q2,4,2020-04,17,20200417,17/04/2020,mex,México,13503,1148,10503.85742,851,0.898332775,10.56636524,43,solid
2020,2,Q2,4,2020-04,18,20200418,18/04/2020,mex,México,14316,813,11404.57129,900.7142944,0.636188626,11.20255375,44,solid
2020,2,Q2,4,2020-04,19,20200419,19/04/2020,mex,México,15111,795,12351,946.4285889,0.622103274,11.82465744,45,solid
2020,2,Q2,4,2020-04,20,20200420,20/04/2020,mex,México,16628,1517,13377.85742,1026.857178,1.187082648,13.01173973,46,solid
2020,2,Q2,4,2020-04,21,20200421,21/04/2020,mex,México,18099,1471,14481.42871,1103.571411,1.151086688,14.16282654,47,solid
2020,2,Q2,4,2020-04,22,20200422,22/04/2020,mex,México,19521,1422,15647.57129,1166.142822,1.112743258,15.27556992,48,solid
2020,2,Q2,4,2020-04,23,20200423,23/04/2020,mex,México,21028,1507,16886.57227,1239,1.179257393,16.45482826,49,solid
2020,2,Q2,4,2020-04,24,20200424,24/04/2020,mex,México,22762,1734,18209.28516,1322.714233,1.356889367,17.81171608,50,solid
2020,2,Q2,4,2020-04,25,20200425,25/04/2020,mex,México,23926,1164,19582.14258,1372.857178,0.910853088,18.72257042,51,solid
2020,2,Q2,4,2020-04,26,20200426,26/04/2020,mex,México,25043,1117,21001,1418.857178,0.874074697,19.59664536,52,solid
2020,2,Q2,4,2020-04,27,20200427,27/04/2020,mex,México,26981,1938,22480,1479,1.51652348,21.11316872,53,solid
2020,2,Q2,4,2020-04,28,20200428,28/04/2020,mex,México,28936,1955,24028.14258,1548.142822,1.529826283,22.64299393,54,solid
2020,2,Q2,4,2020-04,29,20200429,29/04/2020,mex,México,30876,1940,25650.28516,1622.142822,1.51808846,24.16108322,55,solid
2020,2,Q2,4,2020-04,30,20200430,30/04/2020,mex,México,32762,1886,27326.57227,1676.285767,1.475832462,25.63691521,56,solid
2020,2,Q2,5,2020-05,1,20200501,01/05/2020,mex,México,34314,1552,28976.85742,1650.285767,1.214470744,26.85138512,57,solid
2020,2,Q2,5,2020-05,2,20200502,02/05/2020,mex,México,35808,1494,30674.28516,1697.428589,1.169084668,28.02047157,58,solid
2020,2,Q2,5,2020-05,3,20200503,03/05/2020,mex,México,37181,1373,32408.28516,1734,1.07439971,29.09486961,59,solid
2020,2,Q2,5,2020-05,4,20200504,04/05/2020,mex,México,39815,2634,34241.71484,1833.428589,2.061157227,31.15602684,60,solid
2020,2,Q2,5,2020-05,5,20200505,05/05/2020,mex,México,42045,2230,36114.42969,1872.714233,1.745019317,32.90104675,61,solid
2020,2,Q2,5,2020-05,6,20200506,06/05/2020,mex,México,44434,2389,38051.28516,1936.857178,1.86943996,34.77048874,62,solid
2020,2,Q2,5,2020-05,7,20200507,07/05/2020,mex,México,46965,2531,40080.28516,2029,1.98055768,36.75104523,63,solid
2020,2,Q2,5,2020-05,8,20200508,08/05/2020,mex,México,49495,2530,42249,2168.714355,1.97977519,38.7308197,64,solid
2020,2,Q2,5,2020-05,9,20200509,09/05/2020,mex,México,51151,1656,44440.85547,2191.857178,1.2958529,40.02667236,65,solid
2020,2,Q2,5,2020-05,10,20200510,10/05/2020,mex,México,52701,1550,46658,2217.142822,1.212905765,41.23957825,66,solid
2020,2,Q2,5,2020-05,11,20200511,11/05/2020,mex,México,55821,3120,48944.57031,2286.571533,2.441461802,43.68104172,67,solid
2020,2,Q2,5,2020-05,12,20200512,12/05/2020,mex,México,58888,3067,51350.71484,2406.142822,2.399988413,46.08102798,68,solid
2020,2,Q2,5,2020-05,13,20200513,13/05/2020,mex,México,62119,3231,53877.14453,2526.428467,2.528321505,48.60935211,69,solid
2020,2,Q2,5,2020-05,14,20200514,14/05/2020,mex,México,65333,3214,56501.14453,2624,2.515018702,51.12437057,70,solid
2020,2,Q2,5,2020-05,15,20200515,15/05/2020,mex,México,69022,3689,59290.71484,2789.571533,2.886715651,54.01108551,71,solid
2020,2,Q2,5,2020-05,16,20200516,16/05/2020,mex,México,71284,2262,62166.85547,2876.142822,1.770059943,55.78114319,72,solid
2020,2,Q2,5,2020-05,17,20200517,17/05/2020,mex,México,73023,1739,65070,2903.142822,1.360802054,57.14194489,73,solid
2020,2,Q2,5,2020-05,18,20200518,18/05/2020,mex,México,77199,4176,68124,3054,3.267802954,60.40974808,74,solid
2020,2,Q2,5,2020-05,19,20200519,19/05/2020,mex,México,80906,3707,71269.42969,3145.428467,2.900801182,63.31055069,75,solid
2020,2,Q2,5,2020-05,20,20200520,20/05/2020,mex,México,84954,4048,74531.57031,3262.142822,3.167640448,66.47818756,76,solid
2020,2,Q2,5,2020-05,21,20200521,21/05/2020,mex,México,89060,4106,77921.14063,3389.571533,3.213026524,69.69121552,77,solid
2020,2,Q2,5,2020-05,22,20200522,22/05/2020,mex,México,93192,4132,81374,3452.857178,3.233371973,72.92459106,78,solid
2020,2,Q2,5,2020-05,23,20200523,23/05/2020,mex,México,95603,2411,84848.14063,3474.142822,1.886655331,74.81124115,79,solid
2020,2,Q2,5,2020-05,24,20200524,24/05/2020,mex,México,97609,2006,88360.42969,3512.285645,1.569734812,76.38098145,80,solid
2020,2,Q2,5,2020-05,25,20200525,25/05/2020,mex,México,102400,4791,91960.57031,3600.142822,3.749052525,80.1300354,81,solid
2020,2,Q2,5,2020-05,26,20200526,26/05/2020,mex,México,106819,4419,95662.42969,3701.857178,3.457955122,83.58798981,82,solid
2020,2,Q2,5,2020-05,27,20200527,27/05/2020,mex,México,111385,4566,99438.28906,3775.857178,3.572985649,87.1609726,83,solid
2020,2,Q2,5,2020-05,28,20200528,28/05/2020,mex,México,115689,4304,103242.4297,3804.142822,3.36796546,90.52893829,84,solid
2020,2,Q2,5,2020-05,29,20200529,29/05/2020,mex,México,120152,4463,107093.8594,3851.428467,3.492386103,94.02132416,85,solid
2020,2,Q2,5,2020-05,30,20200530,30/05/2020,mex,México,122973,2821,111003.8594,3910,2.207488537,96.22881317,86,solid
2020,2,Q2,5,2020-05,31,20200531,31/05/2020,mex,México,125165,2192,114940.4297,3936.571533,1.715283513,97.94409943,87,solid
2020,2,Q2,6,2020-06,1,20200601,01/06/2020,mex,México,130611,5446,118970.5703,4030.142822,4.261602879,102.2056961,88,solid
2020,2,Q2,6,2020-06,2,20200602,02/06/2020,mex,México,135445,4834,123060,4089.428467,3.782701015,105.9884033,89,solid
2020,2,Q2,6,2020-06,3,20200603,03/06/2020,mex,México,140512,5067,127221,4161,3.965028048,109.9534302,90,solid
2020,2,Q2,6,2020-06,4,20200604,04/06/2020,mex,México,145523,5011,131483,4262,3.921206951,113.8746338,91,solid
2020,2,Q2,6,2020-06,5,20200605,05/06/2020,mex,México,150673,5150,135843.1406,4360.143066,4.029977322,117.9046097,92,solid
2020,2,Q2,6,2020-06,6,20200606,06/06/2020,mex,México,153821,3148,140250,4406.856934,2.463372469,120.3679886,93,solid
2020,2,Q2,6,2020-06,7,20200607,07/06/2020,mex,México,156286,2465,144695.8594,4445.856934,1.928911448,122.2968979,94,solid
2020,2,Q2,6,2020-06,8,20200608,08/06/2020,mex,México,162572,6286,149261.7188,4565.856934,4.918919563,127.2158127,95,solid
2020,2,Q2,6,2020-06,9,20200609,09/06/2020,mex,México,168440,5868,153975.2813,4713.571289,4.591826439,131.8076477,96,solid
2020,2,Q2,6,2020-06,10,20200610,10/06/2020,mex,México,174263,5823,158796.8594,4821.571289,4.556612968,136.3642578,97,solid
2020,2,Q2,6,2020-06,11,20200611,11/06/2020,mex,México,179725,5462,163682.8594,4886,4.274123192,140.638382,98,solid
2020,2,Q2,6,2020-06,12,20200612,12/06/2020,mex,México,185465,5740,168653.1406,4970.285645,4.491663933,145.1300507,99,solid
2020,2,Q2,6,2020-06,13,20200613,13/06/2020,mex,México,188692,3227,173634.7188,4981.571289,2.525191545,147.6552277,100,solid
2020,2,Q2,6,2020-06,14,20200614,14/06/2020,mex,México,191388,2696,178649.2813,5014.571289,2.1096735,149.7649078,101,solid
2020,2,Q2,6,2020-06,15,20200615,15/06/2020,mex,México,198072,6684,183720.7188,5071.428711,5.230362415,154.9952698,102,solid
2020,2,Q2,6,2020-06,16,20200616,16/06/2020,mex,México,204540,6468,188877.8594,5157.143066,5.061338425,160.0566101,103,solid
2020,2,Q2,6,2020-06,17,20200617,17/06/2020,mex,México,210712,6172,194084.8594,5207,4.829712391,164.886322,104,solid
2020,2,Q2,6,2020-06,18,20200618,18/06/2020,mex,México,216859,6147,199389.7188,5304.856934,4.81014967,169.6964722,105,solid
2020,2,Q2,6,2020-06,19,20200619,19/06/2020,mex,México,223016,6157,204754.1406,5364.428711,4.817974567,174.5144501,106,solid
2020,2,Q2,6,2020-06,20,20200620,20/06/2020,mex,México,226742,3726,210189.8594,5435.714355,2.915668964,177.4301147,107,solid
2020,2,Q2,6,2020-06,21,20200621,21/06/2020,mex,México,229351,2609,215613.1406,5423.285645,2.041594267,179.4717102,108,solid
2020,2,Q2,6,2020-06,22,20200622,22/06/2020,mex,México,236358,7007,221082.5781,5469.428711,5.483116627,184.9548187,109,solid
2020,2,Q2,6,2020-06,23,20200623,23/06/2020,mex,México,242969,6611,226572.4219,5489.856934,5.173238754,190.128067,110,solid
2020,2,Q2,6,2020-06,24,20200624,24/06/2020,mex,México,249328,6359,232089,5516.571289,4.976043701,195.1041107,111,solid
2020,2,Q2,6,2020-06,25,20200625,25/06/2020,mex,México,255666,6338,237632.8594,5543.856934,4.959610939,200.0637207,112,solid
2020,2,Q2,6,2020-06,26,20200626,26/06/2020,mex,México,262281,6615,243242.1406,5609.285645,5.176368713,205.2400818,113,solid
2020,2,Q2,6,2020-06,27,20200627,27/06/2020,mex,México,266053,3772,248858,5615.856934,2.951664925,208.1917572,114,solid
2020,2,Q2,6,2020-06,28,20200628,28/06/2020,mex,México,269113,3060,254538.2813,5680.285645,2.394510746,210.5862579,115,solid
2020,2,Q2,6,2020-06,29,20200629,29/06/2020,mex,México,276671,7558,260297.2813,5759,5.914285183,216.5005493,116,solid
2020,2,Q2,6,2020-06,30,20200630,30/06/2020,mex,México,283890,7219,266143.1563,5845.856934,5.649010658,222.1495667,117,solid
2020,3,Q3,7,2020-07,1,20200701,01/07/2020,mex,México,291574,7684,272178.2813,6035.143066,6.01288271,228.1624451,118,solid
2020,3,Q3,7,2020-07,2,20200702,02/07/2020,mex,México,298671,7097,278321.8438,6143.571289,5.553543568,233.7159882,119,solid
2020,3,Q3,7,2020-07,3,20200703,03/07/2020,mex,México,305782,7111,284536.2813,6214.428711,5.564498425,239.2804871,120,solid
2020,3,Q3,7,2020-07,4,20200704,04/07/2020,mex,México,309533,3751,290747.7188,6211.428711,2.935231924,242.2157135,121,solid
2020,3,Q3,7,2020-07,5,20200705,05/07/2020,mex,México,312630,3097,296964.4375,6216.714355,2.42346406,244.6391754,122,solid
2020,3,Q3,7,2020-07,6,20200706,06/07/2020,mex,México,320500,7870,303225.7188,6261.285645,6.158431053,250.7976074,123,solid
2020,3,Q3,7,2020-07,7,20200707,07/07/2020,mex,México,328417,7917,309586.7188,6361,6.195209503,256.9928284,124,solid
2020,3,Q3,7,2020-07,8,20200708,08/07/2020,mex,México,335866,7449,315914.1563,6327.428711,5.828990459,262.8218079,125,solid
2020,3,Q3,7,2020-07,9,20200709,09/07/2020,mex,México,342919,7053,322235.2813,6321.143066,5.519112587,268.3409119,126,solid
2020,3,Q3,7,2020-07,10,20200710,10/07/2020,mex,México,350134,7215,328571.2813,6336,5.645880699,273.9868164,127,solid
2020,3,Q3,7,2020-07,11,20200711,11/07/2020,mex,México,354060,3926,334932.2813,6361,3.07217288,277.0589905,128,solid
2020,3,Q3,7,2020-07,12,20200712,12/07/2020,mex,México,357335,3275,341318.7188,6386.428711,2.562752485,279.6217346,129,solid
2020,3,Q3,7,2020-07,13,20200713,13/07/2020,mex,México,366258,8923,347855.5625,6536.856934,6.982424736,286.6041565,130,solid
2020,3,Q3,7,2020-07,14,20200714,14/07/2020,mex,México,374718,8460,354470,6614.428711,6.620117664,293.2242737,131,solid
2020,3,Q3,7,2020-07,15,20200715,15/07/2020,mex,México,383578,8860,361286,6816,6.933125973,300.1574097,132,solid
2020,3,Q3,7,2020-07,16,20200716,16/07/2020,mex,México,391841,8263,368274.8438,6988.856934,6.465961456,306.6233521,133,solid
2020,3,Q3,7,2020-07,17,20200717,17/07/2020,mex,México,399889,8048,375382.7188,7107.856934,6.297719955,312.9210815,134,solid
2020,3,Q3,7,2020-07,18,20200718,18/07/2020,mex,México,404341,4452,382565.7188,7183,3.483778238,316.4048462,135,solid
2020,3,Q3,7,2020-07,19,20200719,19/07/2020,mex,México,407840,3499,389780.7188,7215,2.738036871,319.1428833,136,solid
2020,3,Q3,7,2020-07,20,20200720,20/07/2020,mex,México,416966,9126,397024.7188,7244,7.141275883,326.2841797,137,solid
2020,3,Q3,7,2020-07,21,20200721,21/07/2020,mex,México,425623,8657,404296.8438,7272.143066,6.774274349,333.0584412,138,solid
2020,3,Q3,7,2020-07,22,20200722,22/07/2020,mex,México,433928,8305,411489.7188,7192.856934,6.498827457,339.5572815,139,solid
2020,3,Q3,7,2020-07,23,20200723,23/07/2020,mex,México,442013,8085,418657.1563,7167.428711,6.326673031,345.8839417,140,solid
2020,3,Q3,7,2020-07,24,20200724,24/07/2020,mex,México,450043,8030,425822,7164.856934,6.283634186,352.167572,141,solid
2020,3,Q3,7,2020-07,25,20200725,25/07/2020,mex,México,454252,4209,432952.1563,7130.143066,3.29362607,355.4612122,142,solid
2020,3,Q3,7,2020-07,26,20200726,26/07/2020,mex,México,457316,3064,440020.1563,7068,2.397640705,357.8588562,143,solid
2020,3,Q3,7,2020-07,27,20200727,27/07/2020,mex,México,465842,8526,447002.4375,6982.285645,6.671764374,364.5306091,144,solid
2020,3,Q3,7,2020-07,28,20200728,28/07/2020,mex,México,474037,8195,453918.7188,6916.285645,6.412750244,370.9433594,145,solid
2020,3,Q3,7,2020-07,29,20200729,29/07/2020,mex,México,481698,7661,460743,6824.285645,5.994884491,376.9382324,146,solid
2020,3,Q3,7,2020-07,30,20200730,30/07/2020,mex,México,489272,7574,467494.2813,6751.285645,5.926805496,382.8650513,147,solid
2020,3,Q3,7,2020-07,31,20200731,31/07/2020,mex,México,496002,6730,474059.8438,6565.571289,5.266358376,388.1314087,148,solid
2020,3,Q3,8,2020-08,1,20200801,01/08/2020,mex,México,499832,3830,480571.2813,6511.428711,2.997051001,391.1284485,149,solid
2020,3,Q3,8,2020-08,2,20200802,02/08/2020,mex,México,502391,2559,487010.5625,6439.285645,2.002468348,393.1309204,150,solid
2020,3,Q3,8,2020-08,3,20200803,03/08/2020,mex,México,509925,7534,493308.1563,6297.571289,5.895504475,399.0264282,151,solid
2020,3,Q3,8,2020-08,4,20200804,04/08/2020,mex,México,517315,7390,499490.7188,6182.571289,5.782821655,404.8092651,152,solid
2020,3,Q3,8,2020-08,5,20200805,05/08/2020,mex,México,524481,7166,505602.5625,6111.856934,5.60753727,410.4167786,153,solid
2020,3,Q3,8,2020-08,6,20200806,06/08/2020,mex,México,531157,6676,511586.1563,5983.571289,5.224102497,415.6408997,154,solid
2020,3,Q3,8,2020-08,7,20200807,07/08/2020,mex,México,537783,6626,517554.8438,5968.714355,5.184976578,420.8258667,155,solid
2020,3,Q3,8,2020-08,8,20200808,08/08/2020,mex,México,541464,3681,523502.2813,5947.428711,2.880455494,423.7063293,156,solid
2020,3,Q3,8,2020-08,9,20200809,09/08/2020,mex,México,543905,2441,529432.875,5930.571289,1.910130978,425.6164551,157,solid
2020,3,Q3,8,2020-08,10,20200810,10/08/2020,mex,México,551168,7263,535324.6875,5891.856934,5.683441639,431.2998962,158,solid
2020,3,Q3,8,2020-08,11,20200811,11/08/2020,mex,México,558045,6877,541143.3125,5818.571289,5.381389141,436.6812744,159,solid
2020,3,Q3,8,2020-08,12,20200812,12/08/2020,mex,México,564543,6498,546866.4375,5723.143066,5.084814072,441.7661133,160,solid
2020,3,Q3,8,2020-08,13,20200813,13/08/2020,mex,México,570995,6452,552557.5625,5691.143066,5.048818111,446.8149109,161,solid
2020,3,Q3,8,2020-08,14,20200814,14/08/2020,mex,México,577208,6213,558189.6875,5632.143066,4.861795902,451.6767273,162,solid
2020,3,Q3,8,2020-08,15,20200815,15/08/2020,mex,México,580462,3254,563760.875,5571.143066,2.546319485,454.2230225,163,solid
2020,3,Q3,8,2020-08,16,20200816,16/08/2020,mex,México,582800,2338,569317.3125,5556.428711,1.829531431,456.0525513,164,solid
